"","id","lat","long","type","site","code","locationtype","country"
"611",8613,50.933333,6.95,"Dressel 20","Köln","CM","Military Camp","Germany"
"612",8614,50.933333,6.95,"Dressel 20","Köln","CHR","Military Camp","Germany"
"613",8615,50.933333,6.95,"Dressel 20","Köln","CII","Military Camp","Germany"
"614",8616,50.933333,6.95,"Dressel 20","Köln","LPFAV","Military Camp","Germany"
"615",11973,48.683449,9.363795,"Dressel 20","Köngen","PARVF","Military Camp","Germany"
"616",11974,48.683449,9.363795,"Dressel 20","Köngen","CAPF","Military Camp","Germany"
"617",11986,48.683449,9.363795,"Dressel 20","Köngen","QIA","Military Camp","Germany"
"618",12003,48.683449,9.363795,"Dressel 20","Köngen","DOMS","Military Camp","Germany"
"619",13989,48.683449,9.363795,"Dressel 20","Köngen","LHEDERAAEL","Military Camp","Germany"
"620",14012,48.683449,9.363795,"Dressel 20","Köngen","PARVF","Military Camp","Germany"
"621",14368,48.683449,9.363795,"Dressel 20","Köngen","LFO","Military Camp","Germany"
"622",14604,48.683449,9.363795,"Dressel 20","Köngen","ALFO","Military Camp","Germany"
"623",14701,48.683449,9.363795,"Dressel 20","Köngen","SNR","Military Camp","Germany"
"624",14731,48.683449,9.363795,"Dressel 20","Köngen","CONSFC","Military Camp","Germany"
"625",14815,48.683449,9.363795,"Dressel 20","Köngen","LQS","Military Camp","Germany"
"626",14963,48.683449,9.363795,"Dressel 20","Köngen","CVIV","Military Camp","Germany"
"630",11978,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QPALMACPALMAC","Military Camp","Germany"
"631",11979,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QCCA","Military Camp","Germany"
"632",11984,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QFC","Military Camp","Germany"
"633",11988,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QIC","Military Camp","Germany"
"634",11990,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QIMFN","Military Camp","Germany"
"635",12012,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","NLR","Military Camp","Germany"
"636",14401,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","KVFIGGRVMCOLSICETASI","Military Camp","Germany"
"637",14537,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","ISHERMF","Military Camp","Germany"
"638",14925,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","SCALENSIAPHI","Military Camp","Germany"
"639",18871,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","PORPAH","Military Camp","Germany"
"640",18872,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","BELL","Military Camp","Germany"
"641",18873,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","FBELI","Military Camp","Germany"
"642",18874,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","MCC","Military Camp","Germany"
"643",18875,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","PCHO","Military Camp","Germany"
"644",18876,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","PCAESINIGRI","Military Camp","Germany"
"645",18877,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LFCCVCAT","Military Camp","Germany"
"646",18878,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","SFE","Military Camp","Germany"
"647",18879,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QIMFN","Military Camp","Germany"
"648",18880,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","QIMFS","Military Camp","Germany"
"649",18881,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","ISVIRG","Military Camp","Germany"
"650",18882,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LIT","Military Camp","Germany"
"651",18883,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","PIVLCRISP","Military Camp","Germany"
"652",18884,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"653",18885,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","FSCIMNIANO","Military Camp","Germany"
"654",18885,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LIVNIMELISSI","Military Camp","Germany"
"655",18886,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LMVE","Military Camp","Germany"
"656",18887,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","CPCSVB","Military Camp","Germany"
"657",18888,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","ROMANI","Military Camp","Germany"
"658",18889,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LSA","Military Camp","Germany"
"659",18890,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","FSCIMNIANO","Military Camp","Germany"
"660",18890,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","LIVNIMELISSI","Military Camp","Germany"
"661",18891,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","FHEDERASCIMNIANO","Military Camp","Germany"
"662",18892,49.473071,8.608962,"Dressel 20","Ladenburg (Lopodunum)","VIRCIN","Military Camp","Germany"
"664",13940,49.984188,8.279096,"Dressel 20","Mainz","GAF","Military Camp","Germany"
"665",13953,49.984188,8.279096,"Dressel 20","Mainz","QAGEMELLI","Military Camp","Germany"
"666",13956,49.984188,8.279096,"Dressel 20","Mainz","PORPAH","Military Camp","Germany"
"667",13961,49.984188,8.279096,"Dressel 20","Mainz","SALS","Military Camp","Germany"
"668",13973,49.984188,8.279096,"Dressel 20","Mainz","OFGRARLVC","Military Camp","Germany"
"669",13976,49.984188,8.279096,"Dressel 20","Mainz","MAR","Military Camp","Germany"
"670",13979,49.984188,8.279096,"Dressel 20","Mainz","NARC","Military Camp","Germany"
"671",13984,49.984188,8.279096,"Dressel 20","Mainz","MATBPALMA","Military Camp","Germany"
"672",13985,49.984188,8.279096,"Dressel 20","Mainz","MATB","Military Camp","Germany"
"673",13987,49.984188,8.279096,"Dressel 20","Mainz","LAEL","Military Camp","Germany"
"674",13993,49.984188,8.279096,"Dressel 20","Mainz","SAEQARSE","Military Camp","Germany"
"675",13997,49.984188,8.279096,"Dressel 20","Mainz","QAELIMICIANI","Military Camp","Germany"
"676",13998,49.984188,8.279096,"Dressel 20","Mainz","MAEMRVS","Military Camp","Germany"
"677",14000,49.984188,8.279096,"Dressel 20","Mainz","MAEMRVS","Military Camp","Germany"
"678",14006,49.984188,8.279096,"Dressel 20","Mainz","FALBLIC","Military Camp","Germany"
"679",14008,49.984188,8.279096,"Dressel 20","Mainz","CANNIRVFINI","Military Camp","Germany"
"680",14009,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"681",14010,49.984188,8.279096,"Dressel 20","Mainz","PANRVF","Military Camp","Germany"
"682",14017,49.984188,8.279096,"Dressel 20","Mainz","CANTQVIETI","Military Camp","Germany"
"683",14018,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"684",14020,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"685",14030,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"686",14031,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"687",14032,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"688",14033,49.984188,8.279096,"Dressel 20","Mainz","GANTONIQVIETI","Military Camp","Germany"
"689",14035,49.984188,8.279096,"Dressel 20","Mainz","CANTQVIETI","Military Camp","Germany"
"690",14039,49.984188,8.279096,"Dressel 20","Mainz","CANTQVIETI","Military Camp","Germany"
"691",14059,49.984188,8.279096,"Dressel 20","Mainz","PATO","Military Camp","Germany"
"692",14069,49.984188,8.279096,"Dressel 20","Mainz","ACIRGIF","Military Camp","Germany"
"693",14089,49.984188,8.279096,"Dressel 20","Mainz","ACIR","Military Camp","Germany"
"694",14100,49.984188,8.279096,"Dressel 20","Mainz","AGRICOLAE","Military Camp","Germany"
"695",14108,49.984188,8.279096,"Dressel 20","Mainz","KVFIGBARCOLSICETASI","Military Camp","Germany"
"696",14122,49.984188,8.279096,"Dressel 20","Mainz","LCANTP","Military Camp","Germany"
"697",14123,49.984188,8.279096,"Dressel 20","Mainz","LCANTP","Military Camp","Germany"
"698",14145,49.984188,8.279096,"Dressel 20","Mainz","QCCV","Military Camp","Germany"
"699",14151,49.984188,8.279096,"Dressel 20","Mainz","MCFRIMCFPI","Military Camp","Germany"
"700",14180,49.984188,8.279096,"Dressel 20","Mainz","LCM","Military Camp","Germany"
"701",14213,49.984188,8.279096,"Dressel 20","Mainz","PCAEHER","Military Camp","Germany"
"702",14219,49.984188,8.279096,"Dressel 20","Mainz","IICAMILIMELISSI","Military Camp","Germany"
"703",14238,49.984188,8.279096,"Dressel 20","Mainz","CALPVRNI","Military Camp","Germany"
"704",14242,49.984188,8.279096,"Dressel 20","Mainz","CHRYSANTIHEDERA","Military Camp","Germany"
"705",14279,49.984188,8.279096,"Dressel 20","Mainz","QFAB","Military Camp","Germany"
"706",14280,49.984188,8.279096,"Dressel 20","Mainz","CFAV","Military Camp","Germany"
"707",14288,49.984188,8.279096,"Dressel 20","Mainz","LFCCOL","Military Camp","Germany"
"708",14289,49.984188,8.279096,"Dressel 20","Mainz","LFCCVCAT","Military Camp","Germany"
"709",14292,49.984188,8.279096,"Dressel 20","Mainz","LFCCVCM","Military Camp","Germany"
"710",14296,49.984188,8.279096,"Dressel 20","Mainz","LFCCVFCM","Military Camp","Germany"
"711",14297,49.984188,8.279096,"Dressel 20","Mainz","LFCCVFCCM","Military Camp","Germany"
"712",14306,49.984188,8.279096,"Dressel 20","Mainz","LFCCVFCM","Military Camp","Germany"
"713",14317,49.984188,8.279096,"Dressel 20","Mainz","LFCFP","Military Camp","Germany"
"714",14320,49.984188,8.279096,"Dressel 20","Mainz","LFCCV","Military Camp","Germany"
"715",14323,49.984188,8.279096,"Dressel 20","Mainz","LFCCVCAT","Military Camp","Germany"
"716",14329,49.984188,8.279096,"Dressel 20","Mainz","QFCF","Military Camp","Germany"
"717",14331,49.984188,8.279096,"Dressel 20","Mainz","QFC","Military Camp","Germany"
"718",14348,49.984188,8.279096,"Dressel 20","Mainz","DFF","Military Camp","Germany"
"719",14354,49.984188,8.279096,"Dressel 20","Mainz","LEFPC","Military Camp","Germany"
"720",14363,49.984188,8.279096,"Dressel 20","Mainz","FLFBA","Military Camp","Germany"
"721",14367,49.984188,8.279096,"Dressel 20","Mainz","FMFA","Military Camp","Germany"
"722",14383,49.984188,8.279096,"Dressel 20","Mainz","CFVA","Military Camp","Germany"
"723",14394,49.984188,8.279096,"Dressel 20","Mainz","PHILO","Military Camp","Germany"
"724",14405,49.984188,8.279096,"Dressel 20","Mainz","HISPSAENICORONA","Military Camp","Germany"
"725",14421,49.984188,8.279096,"Dressel 20","Mainz","QIAFS","Military Camp","Germany"
"726",14422,49.984188,8.279096,"Dressel 20","Mainz","QIAFS","Military Camp","Germany"
"727",14423,49.984188,8.279096,"Dressel 20","Mainz","QIAFS","Military Camp","Germany"
"728",14441,49.984188,8.279096,"Dressel 20","Mainz","CIALB","Military Camp","Germany"
"729",14454,49.984188,8.279096,"Dressel 20","Mainz","QICSEC","Military Camp","Germany"
"730",14458,49.984188,8.279096,"Dressel 20","Mainz","LIDFITALLICAE","Military Camp","Germany"
"731",14461,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"732",14462,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"733",14466,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"734",14474,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"735",14475,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"736",14496,49.984188,8.279096,"Dressel 20","Mainz","QIMFN","Military Camp","Germany"
"737",14503,49.984188,8.279096,"Dressel 20","Mainz","QIMS","Military Camp","Germany"
"738",14516,49.984188,8.279096,"Dressel 20","Mainz","SEXIRVFI","Military Camp","Germany"
"739",14517,49.984188,8.279096,"Dressel 20","Mainz","SEXIRVFI","Military Camp","Germany"
"740",14532,49.984188,8.279096,"Dressel 20","Mainz","LIT","Military Camp","Germany"
"741",14533,49.984188,8.279096,"Dressel 20","Mainz","LIT","Military Camp","Germany"
"742",14542,49.984188,8.279096,"Dressel 20","Mainz","PIVLICRISPI","Military Camp","Germany"
"743",14549,49.984188,8.279096,"Dressel 20","Mainz","CIVLISVRI","Military Camp","Germany"
"744",14551,49.984188,8.279096,"Dressel 20","Mainz","IVLTEREN","Military Camp","Germany"
"745",14552,49.984188,8.279096,"Dressel 20","Mainz","CIVNIHEBVRI","Military Camp","Germany"
"746",14554,49.984188,8.279096,"Dressel 20","Mainz","CIVNIHEBVRI","Military Camp","Germany"
"747",14564,49.984188,8.279096,"Dressel 20","Mainz","LHEDERAIVNIMELISSI","Military Camp","Germany"
"748",14568,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMELISSI","Military Camp","Germany"
"749",14570,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"750",14579,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSEHEDERA","Military Camp","Germany"
"751",14592,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"752",14599,49.984188,8.279096,"Dressel 20","Mainz","ALFO","Military Camp","Germany"
"753",14603,49.984188,8.279096,"Dressel 20","Mainz","ALFO","Military Camp","Germany"
"754",14605,49.984188,8.279096,"Dressel 20","Mainz","AELFO","Military Camp","Germany"
"755",14616,49.984188,8.279096,"Dressel 20","Mainz","GMMF","Military Camp","Germany"
"756",14629,49.984188,8.279096,"Dressel 20","Mainz","PMOCVFIGEDO","Military Camp","Germany"
"757",14661,49.984188,8.279096,"Dressel 20","Mainz","LMVE","Military Camp","Germany"
"758",14663,49.984188,8.279096,"Dressel 20","Mainz","PMANISVP","Military Camp","Germany"
"759",14697,49.984188,8.279096,"Dressel 20","Mainz","SNR","Military Camp","Germany"
"760",14703,49.984188,8.279096,"Dressel 20","Mainz","SNR","Military Camp","Germany"
"761",14730,49.984188,8.279096,"Dressel 20","Mainz","CONSFC","Military Camp","Germany"
"762",14736,49.984188,8.279096,"Dressel 20","Mainz","POROCODV","Military Camp","Germany"
"763",14748,49.984188,8.279096,"Dressel 20","Mainz","APG","Military Camp","Germany"
"764",14760,49.984188,8.279096,"Dressel 20","Mainz","APM","Military Camp","Germany"
"765",14784,49.984188,8.279096,"Dressel 20","Mainz","PONTICI","Military Camp","Germany"
"766",14785,49.984188,8.279096,"Dressel 20","Mainz","PONTICI","Military Camp","Germany"
"767",14787,49.984188,8.279096,"Dressel 20","Mainz","POPVLI","Military Camp","Germany"
"768",14791,49.984188,8.279096,"Dressel 20","Mainz","AQFVA","Military Camp","Germany"
"769",14799,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"770",14809,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"771",14814,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"772",14822,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"773",14831,49.984188,8.279096,"Dressel 20","Mainz","PRI","Military Camp","Germany"
"774",14840,49.984188,8.279096,"Dressel 20","Mainz","ROMANI","Military Camp","Germany"
"775",14841,49.984188,8.279096,"Dressel 20","Mainz","RVFPO","Military Camp","Germany"
"776",14846,49.984188,8.279096,"Dressel 20","Mainz","PORPS","Military Camp","Germany"
"777",14849,49.984188,8.279096,"Dressel 20","Mainz","PORPSA","Military Camp","Germany"
"778",14852,49.984188,8.279096,"Dressel 20","Mainz","PSAVITI","Military Camp","Germany"
"779",14852,49.984188,8.279096,"Dressel 20","Mainz","SVAVI","Military Camp","Germany"
"780",14854,49.984188,8.279096,"Dressel 20","Mainz","LSLVPI","Military Camp","Germany"
"781",14862,49.984188,8.279096,"Dressel 20","Mainz","LSPBO","Military Camp","Germany"
"782",14871,49.984188,8.279096,"Dressel 20","Mainz","QSPPALMA","Military Camp","Germany"
"783",14878,49.984188,8.279096,"Dressel 20","Mainz","QSASER","Military Camp","Germany"
"784",14880,49.984188,8.279096,"Dressel 20","Mainz","CSEANT","Military Camp","Germany"
"785",14883,49.984188,8.279096,"Dressel 20","Mainz","QSEPSA","Military Camp","Germany"
"786",14886,49.984188,8.279096,"Dressel 20","Mainz","CSEMPOLYCLITI","Military Camp","Germany"
"787",14890,49.984188,8.279096,"Dressel 20","Mainz","SER","Military Camp","Germany"
"788",14895,49.984188,8.279096,"Dressel 20","Mainz","LSTRLVCANI","Military Camp","Germany"
"789",14902,49.984188,8.279096,"Dressel 20","Mainz","SAENIAMVS","Military Camp","Germany"
"790",14906,49.984188,8.279096,"Dressel 20","Mainz","OPTSAENI","Military Camp","Germany"
"791",14909,49.984188,8.279096,"Dressel 20","Mainz","SATVRNINI","Military Camp","Germany"
"792",14911,49.984188,8.279096,"Dressel 20","Mainz","SAXOFERRI","Military Camp","Germany"
"793",14918,49.984188,8.279096,"Dressel 20","Mainz","SAXOFER","Military Camp","Germany"
"794",14923,49.984188,8.279096,"Dressel 20","Mainz","SCALENSIAGEME","Military Camp","Germany"
"795",14924,49.984188,8.279096,"Dressel 20","Mainz","SCALENSIACRE","Military Camp","Germany"
"796",14930,49.984188,8.279096,"Dressel 20","Mainz","SCALFES","Military Camp","Germany"
"797",14934,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"798",14935,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"799",14936,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"800",14938,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"801",14939,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANI","Military Camp","Germany"
"802",14940,49.984188,8.279096,"Dressel 20","Mainz","STATIANIENSIA","Military Camp","Germany"
"803",14944,49.984188,8.279096,"Dressel 20","Mainz","STCA","Military Camp","Germany"
"804",14949,49.984188,8.279096,"Dressel 20","Mainz","CTOSESAL","Military Camp","Germany"
"805",14950,49.984188,8.279096,"Dressel 20","Mainz","CTYCCL","Military Camp","Germany"
"806",14952,49.984188,8.279096,"Dressel 20","Mainz","TERTI","Military Camp","Germany"
"807",14953,49.984188,8.279096,"Dressel 20","Mainz","LVA","Military Camp","Germany"
"808",14954,49.984188,8.279096,"Dressel 20","Mainz","PVACORONA","Military Camp","Germany"
"809",14958,49.984188,8.279096,"Dressel 20","Mainz","LVF","Military Camp","Germany"
"810",14966,49.984188,8.279096,"Dressel 20","Mainz","EVRI","Military Camp","Germany"
"811",14971,49.984188,8.279096,"Dressel 20","Mainz","LVALTROPHIMI","Military Camp","Germany"
"812",14974,49.984188,8.279096,"Dressel 20","Mainz","LVTROPHIMI","Military Camp","Germany"
"813",14975,49.984188,8.279096,"Dressel 20","Mainz","LVTROPHIMI","Military Camp","Germany"
"814",14976,49.984188,8.279096,"Dressel 20","Mainz","LVTROPHIMI","Military Camp","Germany"
"815",14978,49.984188,8.279096,"Dressel 20","Mainz","LVV","Military Camp","Germany"
"816",14979,49.984188,8.279096,"Dressel 20","Mainz","LALVIT","Military Camp","Germany"
"817",14980,49.984188,8.279096,"Dressel 20","Mainz","LVALAMET","Military Camp","Germany"
"818",14987,49.984188,8.279096,"Dressel 20","Mainz","VIRGIN","Military Camp","Germany"
"819",14991,49.984188,8.279096,"Dressel 20","Mainz","VIRIIII","Military Camp","Germany"
"820",18897,49.984188,8.279096,"Dressel 20","Mainz","PSPAC","Military Camp","Germany"
"821",18898,49.984188,8.279096,"Dressel 20","Mainz","PAC","Military Camp","Germany"
"822",18899,49.984188,8.279096,"Dressel 20","Mainz","PQAF","Military Camp","Germany"
"823",18900,49.984188,8.279096,"Dressel 20","Mainz","CALF","Military Camp","Germany"
"824",18901,49.984188,8.279096,"Dressel 20","Mainz","QAGAPOL","Military Camp","Germany"
"825",18902,49.984188,8.279096,"Dressel 20","Mainz","QAGEMELI","Military Camp","Germany"
"826",18903,49.984188,8.279096,"Dressel 20","Mainz","PORLAR","Military Camp","Germany"
"827",18904,49.984188,8.279096,"Dressel 20","Mainz","MAR","Military Camp","Germany"
"828",18905,49.984188,8.279096,"Dressel 20","Mainz","MAR","Military Camp","Germany"
"829",18906,49.984188,8.279096,"Dressel 20","Mainz","MAA","Military Camp","Germany"
"830",18907,49.984188,8.279096,"Dressel 20","Mainz","PQAR","Military Camp","Germany"
"831",18908,49.984188,8.279096,"Dressel 20","Mainz","CAE","Military Camp","Germany"
"832",18909,49.984188,8.279096,"Dressel 20","Mainz","LAEL","Military Camp","Germany"
"833",18910,49.984188,8.279096,"Dressel 20","Mainz","LAEL","Military Camp","Germany"
"834",18911,49.984188,8.279096,"Dressel 20","Mainz","MAELAEX","Military Camp","Germany"
"835",18912,49.984188,8.279096,"Dressel 20","Mainz","QAEOPTATI","Military Camp","Germany"
"836",18914,49.984188,8.279096,"Dressel 20","Mainz","MAEMRVS","Military Camp","Germany"
"837",18915,49.984188,8.279096,"Dressel 20","Mainz","LANTSVRI","Military Camp","Germany"
"838",18916,49.984188,8.279096,"Dressel 20","Mainz","GANTONIQVIETI","Military Camp","Germany"
"839",18917,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"840",18918,49.984188,8.279096,"Dressel 20","Mainz","CANTONIQVIETI","Military Camp","Germany"
"841",18919,49.984188,8.279096,"Dressel 20","Mainz","CANTQVIETI","Military Camp","Germany"
"842",18920,49.984188,8.279096,"Dressel 20","Mainz","MATM","Military Camp","Germany"
"843",18921,49.984188,8.279096,"Dressel 20","Mainz","LATRVS","Military Camp","Germany"
"844",18922,49.984188,8.279096,"Dressel 20","Mainz","ACIRC","Military Camp","Germany"
"845",18923,49.984188,8.279096,"Dressel 20","Mainz","ACIRCIF","Military Camp","Germany"
"846",18924,49.984188,8.279096,"Dressel 20","Mainz","ACIRCI","Military Camp","Germany"
"847",18925,49.984188,8.279096,"Dressel 20","Mainz","FIGLINACIRGIMSMAVRIANI","Military Camp","Germany"
"848",18926,49.984188,8.279096,"Dressel 20","Mainz","ARAXIFM","Military Camp","Germany"
"849",18928,49.984188,8.279096,"Dressel 20","Mainz","ARVA","Military Camp","Germany"
"850",18929,49.984188,8.279096,"Dressel 20","Mainz","ATITTAE","Military Camp","Germany"
"851",18930,49.984188,8.279096,"Dressel 20","Mainz","AVGN","Military Camp","Germany"
"852",18931,49.984188,8.279096,"Dressel 20","Mainz","B","Military Camp","Germany"
"853",18933,49.984188,8.279096,"Dressel 20","Mainz","MCCPALMA","Military Camp","Germany"
"854",18934,49.984188,8.279096,"Dressel 20","Mainz","QHEDERACCHEDERA","Military Camp","Germany"
"855",18935,49.984188,8.279096,"Dressel 20","Mainz","QCCL","Military Camp","Germany"
"856",18936,49.984188,8.279096,"Dressel 20","Mainz","LCFPO","Military Camp","Germany"
"857",18937,49.984188,8.279096,"Dressel 20","Mainz","QCI","Military Camp","Germany"
"858",18938,49.984188,8.279096,"Dressel 20","Mainz","SCLC","Military Camp","Germany"
"859",18939,49.984188,8.279096,"Dressel 20","Mainz","SCLC","Military Camp","Germany"
"860",18940,49.984188,8.279096,"Dressel 20","Mainz","VCLC","Military Camp","Germany"
"861",18941,49.984188,8.279096,"Dressel 20","Mainz","PCM","Military Camp","Germany"
"862",18942,49.984188,8.279096,"Dressel 20","Mainz","QCR","Military Camp","Germany"
"863",18943,49.984188,8.279096,"Dressel 20","Mainz","QCR","Military Camp","Germany"
"864",18944,49.984188,8.279096,"Dressel 20","Mainz","QCR","Military Camp","Germany"
"865",18945,49.984188,8.279096,"Dressel 20","Mainz","QCRM","Military Camp","Germany"
"866",18946,49.984188,8.279096,"Dressel 20","Mainz","QCRV","Military Camp","Germany"
"867",18947,49.984188,8.279096,"Dressel 20","Mainz","LCSOL","Military Camp","Germany"
"868",18948,49.984188,8.279096,"Dressel 20","Mainz","LCVFP","Military Camp","Germany"
"869",18949,49.984188,8.279096,"Dressel 20","Mainz","PCAEHER","Military Camp","Germany"
"870",18950,49.984188,8.279096,"Dressel 20","Mainz","QCALMARSI","Military Camp","Germany"
"871",18951,49.984188,8.279096,"Dressel 20","Mainz","QCALMARSI","Military Camp","Germany"
"872",18952,49.984188,8.279096,"Dressel 20","Mainz","IICAMILIMELISSI","Military Camp","Germany"
"873",18953,49.984188,8.279096,"Dressel 20","Mainz","VCLE","Military Camp","Germany"
"874",18954,49.984188,8.279096,"Dressel 20","Mainz","FCAERARI","Military Camp","Germany"
"875",18955,49.984188,8.279096,"Dressel 20","Mainz","CALPVRQ","Military Camp","Germany"
"876",18956,49.984188,8.279096,"Dressel 20","Mainz","DIORN","Military Camp","Germany"
"877",18957,49.984188,8.279096,"Dressel 20","Mainz","KVFCOLL","Military Camp","Germany"
"878",18958,49.984188,8.279096,"Dressel 20","Mainz","CONSF","Military Camp","Germany"
"879",18959,49.984188,8.279096,"Dressel 20","Mainz","CA","Military Camp","Germany"
"880",18960,49.984188,8.279096,"Dressel 20","Mainz","DOM","Military Camp","Germany"
"881",18961,49.984188,8.279096,"Dressel 20","Mainz","DOMS","Military Camp","Germany"
"882",18962,49.984188,8.279096,"Dressel 20","Mainz","CEFP","Military Camp","Germany"
"883",18963,49.984188,8.279096,"Dressel 20","Mainz","PELC","Military Camp","Germany"
"884",18965,49.984188,8.279096,"Dressel 20","Mainz","DESVSV","Military Camp","Germany"
"885",18966,49.984188,8.279096,"Dressel 20","Mainz","IIIENNIIVLHEDERA","Military Camp","Germany"
"886",18967,49.984188,8.279096,"Dressel 20","Mainz","IIIENNIIVLCORONA","Military Camp","Germany"
"887",18968,49.984188,8.279096,"Dressel 20","Mainz","EROTIS","Military Camp","Germany"
"888",18969,49.984188,8.279096,"Dressel 20","Mainz","FM","Military Camp","Germany"
"889",18970,49.984188,8.279096,"Dressel 20","Mainz","LFCCVCAT","Military Camp","Germany"
"890",18971,49.984188,8.279096,"Dressel 20","Mainz","LCCVFCAT","Military Camp","Germany"
"891",18972,49.984188,8.279096,"Dressel 20","Mainz","LFCCVFCAT","Military Camp","Germany"
"892",18973,49.984188,8.279096,"Dressel 20","Mainz","MFC","Military Camp","Germany"
"893",18974,49.984188,8.279096,"Dressel 20","Mainz","QFC","Military Camp","Germany"
"894",18975,49.984188,8.279096,"Dressel 20","Mainz","QFC","Military Camp","Germany"
"895",18976,49.984188,8.279096,"Dressel 20","Mainz","MFE","Military Camp","Germany"
"896",18977,49.984188,8.279096,"Dressel 20","Mainz","DFF","Military Camp","Germany"
"897",18977,49.984188,8.279096,"Dressel 20","Mainz","PNNF","Military Camp","Germany"
"898",18978,49.984188,8.279096,"Dressel 20","Mainz","LFO","Military Camp","Germany"
"899",18979,49.984188,8.279096,"Dressel 20","Mainz","MFS","Military Camp","Germany"
"900",18980,49.984188,8.279096,"Dressel 20","Mainz","CFVAC","Military Camp","Germany"
"901",18981,49.984188,8.279096,"Dressel 20","Mainz","QFVLPI","Military Camp","Germany"
"902",18982,49.984188,8.279096,"Dressel 20","Mainz","MFV","Military Camp","Germany"
"903",18983,49.984188,8.279096,"Dressel 20","Mainz","FINE","Military Camp","Germany"
"904",18985,49.984188,8.279096,"Dressel 20","Mainz","FRVCTI","Military Camp","Germany"
